ProductKey,OrderDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount,OrderDate,DueDate,ShipDate
222,20200823,15411,SO64839,1,34.99,8/23/2020,9/4/2020,8/30/2020
579,20200823,25613,SO64840,1,1214.85,8/23/2020,9/4/2020,8/30/2020
214,20200823,25613,SO64840,1,34.99,8/23/2020,9/4/2020,8/30/2020
575,20200823,15086,SO64841,1,2384.07,8/23/2020,9/4/2020,8/30/2020
479,20200823,15086,SO64841,1,8.99,8/23/2020,9/4/2020,8/30/2020
225,20200823,15086,SO64841,1,8.99,8/23/2020,9/4/2020,8/30/2020
477,20200823,15086,SO64841,1,4.99,8/23/2020,9/4/2020,8/30/2020
562,20200823,14200,SO64842,1,2384.07,8/23/2020,9/4/2020,8/30/2020
541,20200823,14200,SO64842,1,28.99,8/23/2020,9/4/2020,8/30/2020
530,20200823,14200,SO64842,1,4.99,8/23/2020,9/4/2020,8/30/2020
214,20200823,14200,SO64842,1,34.99,8/23/2020,9/4/2020,8/30/2020
384,20200823,25249,SO64843,1,1120.49,8/23/2020,9/4/2020,8/30/2020
479,20200823,25249,SO64843,1,8.99,8/23/2020,9/4/2020,8/30/2020
477,20200823,25249,SO64843,1,4.99,8/23/2020,9/4/2020,8/30/2020
222,20200823,25249,SO64843,1,34.99,8/23/2020,9/4/2020,8/30/2020
372,20200823,18245,SO64844,1,2443.35,8/23/2020,9/4/2020,8/30/2020
372,20200823,20627,SO64845,1,2443.35,8/23/2020,9/4/2020,8/30/2020
479,20200823,20627,SO64845,1,8.99,8/23/2020,9/4/2020,8/30/2020
477,20200823,20627,SO64845,1,4.99,8/23/2020,9/4/2020,8/30/2020
225,20200823,20627,SO64845,1,8.99,8/23/2020,9/4/2020,8/30/2020
561,20200823,26090,SO64846,1,2384.07,8/23/2020,9/4/2020,8/30/2020
222,20200823,26090,SO64846,1,34.99,8/23/2020,9/4/2020,8/30/2020
382,20200823,20750,SO64847,1,1120.49,8/23/2020,9/4/2020,8/30/2020
529,20200823,20750,SO64847,1,3.99,8/23/2020,9/4/2020,8/30/2020
539,20200823,20750,SO64847,1,24.99,8/23/2020,9/4/2020,8/30/2020
217,20200823,20750,SO64847,1,34.99,8/23/2020,9/4/2020,8/30/2020
386,20200823,24058,SO64848,1,1120.49,8/23/2020,9/4/2020,8/30/2020
225,20200823,24058,SO64848,1,8.99,8/23/2020,9/4/2020,8/30/2020
222,20200823,24058,SO64848,1,34.99,8/23/2020,9/4/2020,8/30/2020
561,20200823,11908,SO64849,1,2384.07,8/23/2020,9/4/2020,8/30/2020
564,20200823,11914,SO64850,1,2384.07,8/23/2020,9/4/2020,8/30/2020
479,20200823,11914,SO64850,1,8.99,8/23/2020,9/4/2020,8/30/2020
477,20200823,11914,SO64850,1,4.99,8/23/2020,9/4/2020,8/30/2020
487,20200823,11914,SO64850,1,54.99,8/23/2020,9/4/2020,8/30/2020
484,20200823,11914,SO64850,1,7.95,8/23/2020,9/4/2020,8/30/2020
562,20200823,11963,SO64851,1,2384.07,8/23/2020,9/4/2020,8/30/2020
477,20200823,11963,SO64851,1,4.99,8/23/2020,9/4/2020,8/30/2020
479,20200823,11963,SO64851,1,8.99,8/23/2020,9/4/2020,8/30/2020
574,20200823,11994,SO64852,1,2384.07,8/23/2020,9/4/2020,8/30/2020
217,20200823,11994,SO64852,1,34.99,8/23/2020,9/4/2020,8/30/2020
568,20200823,14310,SO64853,1,742.35,8/23/2020,9/4/2020,8/30/2020
479,20200823,14310,SO64853,1,8.99,8/23/2020,9/4/2020,8/30/2020
477,20200823,14310,SO64853,1,4.99,8/23/2020,9/4/2020,8/30/2020
484,20200823,14310,SO64853,1,7.95,8/23/2020,9/4/2020,8/30/2020
374,20200824,20620,SO64854,1,2443.35,8/24/2020,9/5/2020,8/31/2020
477,20200824,20620,SO64854,1,4.99,8/24/2020,9/5/2020,8/31/2020
479,20200824,20620,SO64854,1,8.99,8/24/2020,9/5/2020,8/31/2020
225,20200824,20620,SO64854,1,8.99,8/24/2020,9/5/2020,8/31/2020
537,20200824,19673,SO64855,1,35,8/24/2020,9/5/2020,8/31/2020
480,20200824,19673,SO64855,1,2.29,8/24/2020,9/5/2020,8/31/2020
474,20200824,22147,SO64856,1,69.99,8/24/2020,9/5/2020,8/31/2020
529,20200824,25128,SO64857,1,3.99,8/24/2020,9/5/2020,8/31/2020
538,20200824,25128,SO64857,1,21.49,8/24/2020,9/5/2020,8/31/2020
217,20200824,25128,SO64857,1,34.99,8/24/2020,9/5/2020,8/31/2020
237,20200824,14278,SO64858,1,49.99,8/24/2020,9/5/2020,8/31/2020
225,20200824,15031,SO64859,1,8.99,8/24/2020,9/5/2020,8/31/2020
225,20200824,17324,SO64860,1,8.99,8/24/2020,9/5/2020,8/31/2020
583,20200824,17932,SO64861,1,1700.99,8/24/2020,9/5/2020,8/31/2020
529,20200824,17932,SO64861,1,3.99,8/24/2020,9/5/2020,8/31/2020
539,20200824,17932,SO64861,1,24.99,8/24/2020,9/5/2020,8/31/2020
214,20200824,17932,SO64861,1,34.99,8/24/2020,9/5/2020,8/31/2020
590,20200824,21037,SO64862,1,769.49,8/24/2020,9/5/2020,8/31/2020
228,20200824,21037,SO64862,1,49.99,8/24/2020,9/5/2020,8/31/2020
467,20200824,21037,SO64862,1,24.49,8/24/2020,9/5/2020,8/31/2020
589,20200824,14154,SO64863,1,769.49,8/24/2020,9/5/2020,8/31/2020
536,20200824,14154,SO64863,1,29.99,8/24/2020,9/5/2020,8/31/2020
528,20200824,14154,SO64863,1,4.99,8/24/2020,9/5/2020,8/31/2020
485,20200824,14154,SO64863,1,21.98,8/24/2020,9/5/2020,8/31/2020
478,20200824,14154,SO64863,1,9.99,8/24/2020,9/5/2020,8/31/2020
355,20200824,13689,SO64864,1,2319.99,8/24/2020,9/5/2020,8/31/2020
363,20200824,16203,SO64865,1,2294.99,8/24/2020,9/5/2020,8/31/2020
480,20200824,16203,SO64865,1,2.29,8/24/2020,9/5/2020,8/31/2020
539,20200824,29210,SO64866,1,24.99,8/24/2020,9/5/2020,8/31/2020
480,20200824,29210,SO64866,1,2.29,8/24/2020,9/5/2020,8/31/2020
530,20200824,28029,SO64867,1,4.99,8/24/2020,9/5/2020,8/31/2020
214,20200824,28029,SO64867,1,34.99,8/24/2020,9/5/2020,8/31/2020
540,20200824,15488,SO64868,1,32.6,8/24/2020,9/5/2020,8/31/2020
529,20200824,15488,SO64868,1,3.99,8/24/2020,9/5/2020,8/31/2020
473,20200824,15488,SO64868,1,63.5,8/24/2020,9/5/2020,8/31/2020
540,20200824,24728,SO64869,1,32.6,8/24/2020,9/5/2020,8/31/2020
463,20200824,24728,SO64869,1,24.49,8/24/2020,9/5/2020,8/31/2020
478,20200824,22967,SO64870,1,9.99,8/24/2020,9/5/2020,8/31/2020
477,20200824,22967,SO64870,1,4.99,8/24/2020,9/5/2020,8/31/2020
487,20200824,22967,SO64870,1,54.99,8/24/2020,9/5/2020,8/31/2020
474,20200824,12106,SO64871,1,69.99,8/24/2020,9/5/2020,8/31/2020
476,20200824,19134,SO64872,1,69.99,8/24/2020,9/5/2020,8/31/2020
477,20200824,17688,SO64873,1,4.99,8/24/2020,9/5/2020,8/31/2020
477,20200824,17408,SO64874,1,4.99,8/24/2020,9/5/2020,8/31/2020
477,20200824,25885,SO64875,1,4.99,8/24/2020,9/5/2020,8/31/2020
487,20200824,25885,SO64875,1,54.99,8/24/2020,9/5/2020,8/31/2020
528,20200824,17487,SO64876,1,4.99,8/24/2020,9/5/2020,8/31/2020
480,20200824,17487,SO64876,1,2.29,8/24/2020,9/5/2020,8/31/2020
528,20200824,16715,SO64877,1,4.99,8/24/2020,9/5/2020,8/31/2020
480,20200824,16715,SO64877,1,2.29,8/24/2020,9/5/2020,8/31/2020
485,20200824,13739,SO64878,1,21.98,8/24/2020,9/5/2020,8/31/2020
228,20200824,13739,SO64878,1,49.99,8/24/2020,9/5/2020,8/31/2020
541,20200824,28538,SO64879,1,28.99,8/24/2020,9/5/2020,8/31/2020
530,20200824,28538,SO64879,1,4.99,8/24/2020,9/5/2020,8/31/2020
480,20200824,28538,SO64879,1,2.29,8/24/2020,9/5/2020,8/31/2020
529,20200824,20840,SO64880,1,3.99,8/24/2020,9/5/2020,8/31/2020
530,20200824,14199,SO64881,1,4.99,8/24/2020,9/5/2020,8/31/2020
541,20200824,14199,SO64881,1,28.99,8/24/2020,9/5/2020,8/31/2020
214,20200824,14199,SO64881,1,34.99,8/24/2020,9/5/2020,8/31/2020
541,20200824,29430,SO64882,1,28.99,8/24/2020,9/5/2020,8/31/2020
528,20200824,12085,SO64883,1,4.99,8/24/2020,9/5/2020,8/31/2020
537,20200824,12085,SO64883,1,35,8/24/2020,9/5/2020,8/31/2020
214,20200824,12085,SO64883,1,34.99,8/24/2020,9/5/2020,8/31/2020
467,20200824,12085,SO64883,1,24.49,8/24/2020,9/5/2020,8/31/2020
587,20200824,14871,SO64884,1,769.49,8/24/2020,9/5/2020,8/31/2020
474,20200824,14871,SO64884,1,69.99,8/24/2020,9/5/2020,8/31/2020
225,20200824,14871,SO64884,1,8.99,8/24/2020,9/5/2020,8/31/2020
599,20200824,19813,SO64885,1,539.99,8/24/2020,9/5/2020,8/31/2020
594,20200824,15987,SO64886,1,564.99,8/24/2020,9/5/2020,8/31/2020
485,20200824,15987,SO64886,1,21.98,8/24/2020,9/5/2020,8/31/2020
214,20200824,15987,SO64886,1,34.99,8/24/2020,9/5/2020,8/31/2020
386,20200824,25821,SO64887,1,1120.49,8/24/2020,9/5/2020,8/31/2020
214,20200824,25821,SO64887,1,34.99,8/24/2020,9/5/2020,8/31/2020
467,20200824,25821,SO64887,1,24.49,8/24/2020,9/5/2020,8/31/2020
376,20200824,20623,SO64888,1,2443.35,8/24/2020,9/5/2020,8/31/2020
529,20200824,20623,SO64888,1,3.99,8/24/2020,9/5/2020,8/31/2020
540,20200824,20623,SO64888,1,32.6,8/24/2020,9/5/2020,8/31/2020
217,20200824,20623,SO64888,1,34.99,8/24/2020,9/5/2020,8/31/2020
563,20200824,22251,SO64889,1,2384.07,8/24/2020,9/5/2020,8/31/2020
481,20200824,22251,SO64889,1,8.99,8/24/2020,9/5/2020,8/31/2020
575,20200824,26325,SO64890,1,2384.07,8/24/2020,9/5/2020,8/31/2020
477,20200824,26325,SO64890,1,4.99,8/24/2020,9/5/2020,8/31/2020
479,20200824,26325,SO64890,1,8.99,8/24/2020,9/5/2020,8/31/2020
225,20200824,26325,SO64890,1,8.99,8/24/2020,9/5/2020,8/31/2020
584,20200824,23028,SO64891,1,539.99,8/24/2020,9/5/2020,8/31/2020
529,20200824,23028,SO64891,1,3.99,8/24/2020,9/5/2020,8/31/2020
538,20200824,23028,SO64891,1,21.49,8/24/2020,9/5/2020,8/31/2020
214,20200824,23028,SO64891,1,34.99,8/24/2020,9/5/2020,8/31/2020
384,20200824,20646,SO64892,1,1120.49,8/24/2020,9/5/2020,8/31/2020
477,20200824,20646,SO64892,1,4.99,8/24/2020,9/5/2020,8/31/2020
479,20200824,20646,SO64892,1,8.99,8/24/2020,9/5/2020,8/31/2020
473,20200824,20646,SO64892,1,63.5,8/24/2020,9/5/2020,8/31/2020
386,20200824,20793,SO64893,1,1120.49,8/24/2020,9/5/2020,8/31/2020
222,20200824,20793,SO64893,1,34.99,8/24/2020,9/5/2020,8/31/2020
228,20200824,20793,SO64893,1,49.99,8/24/2020,9/5/2020,8/31/2020
584,20200824,27132,SO64894,1,539.99,8/24/2020,9/5/2020,8/31/2020
538,20200824,27132,SO64894,1,21.49,8/24/2020,9/5/2020,8/31/2020
480,20200824,27132,SO64894,1,2.29,8/24/2020,9/5/2020,8/31/2020
484,20200824,27132,SO64894,1,7.95,8/24/2020,9/5/2020,8/31/2020
606,20200824,13560,SO64895,1,539.99,8/24/2020,9/5/2020,8/31/2020
561,20200824,11915,SO64896,1,2384.07,8/24/2020,9/5/2020,8/31/2020
477,20200824,11915,SO64896,1,4.99,8/24/2020,9/5/2020,8/31/2020
479,20200824,11915,SO64896,1,8.99,8/24/2020,9/5/2020,8/31/2020
363,20200825,16206,SO64897,1,2294.99,8/25/2020,9/6/2020,9/1/2020
485,20200825,16206,SO64897,1,21.98,8/25/2020,9/6/2020,9/1/2020
477,20200825,16206,SO64897,1,4.99,8/25/2020,9/6/2020,9/1/2020
478,20200825,16206,SO64897,1,9.99,8/25/2020,9/6/2020,9/1/2020
225,20200825,16206,SO64897,1,8.99,8/25/2020,9/6/2020,9/1/2020
537,20200825,21554,SO64898,1,35,8/25/2020,9/6/2020,9/1/2020
528,20200825,21554,SO64898,1,4.99,8/25/2020,9/6/2020,9/1/2020
214,20200825,21554,SO64898,1,34.99,8/25/2020,9/6/2020,9/1/2020
529,20200825,15019,SO64899,1,3.99,8/25/2020,9/6/2020,9/1/2020
539,20200825,15019,SO64899,1,24.99,8/25/2020,9/6/2020,9/1/2020
217,20200825,15019,SO64899,1,34.99,8/25/2020,9/6/2020,9/1/2020
528,20200825,21376,SO64900,1,4.99,8/25/2020,9/6/2020,9/1/2020
475,20200825,13047,SO64901,1,69.99,8/25/2020,9/6/2020,9/1/2020
488,20200825,13047,SO64901,1,53.99,8/25/2020,9/6/2020,9/1/2020
237,20200825,14318,SO64902,1,49.99,8/25/2020,9/6/2020,9/1/2020
465,20200825,14318,SO64902,1,24.49,8/25/2020,9/6/2020,9/1/2020
479,20200825,19955,SO64903,1,8.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,19955,SO64903,1,4.99,8/25/2020,9/6/2020,9/1/2020
483,20200825,19955,SO64903,1,120,8/25/2020,9/6/2020,9/1/2020
225,20200825,19955,SO64903,1,8.99,8/25/2020,9/6/2020,9/1/2020
599,20200825,17959,SO64904,1,539.99,8/25/2020,9/6/2020,9/1/2020
535,20200825,17959,SO64904,1,24.99,8/25/2020,9/6/2020,9/1/2020
480,20200825,17959,SO64904,1,2.29,8/25/2020,9/6/2020,9/1/2020
378,20200825,16451,SO64905,1,2443.35,8/25/2020,9/6/2020,9/1/2020
484,20200825,16451,SO64905,1,7.95,8/25/2020,9/6/2020,9/1/2020
594,20200825,17968,SO64906,1,564.99,8/25/2020,9/6/2020,9/1/2020
217,20200825,17968,SO64906,1,34.99,8/25/2020,9/6/2020,9/1/2020
529,20200825,29270,SO64907,1,3.99,8/25/2020,9/6/2020,9/1/2020
484,20200825,29270,SO64907,1,7.95,8/25/2020,9/6/2020,9/1/2020
529,20200825,28972,SO64908,1,3.99,8/25/2020,9/6/2020,9/1/2020
539,20200825,28972,SO64908,1,24.99,8/25/2020,9/6/2020,9/1/2020
217,20200825,28972,SO64908,1,34.99,8/25/2020,9/6/2020,9/1/2020
528,20200825,25862,SO64909,1,4.99,8/25/2020,9/6/2020,9/1/2020
535,20200825,25862,SO64909,1,24.99,8/25/2020,9/6/2020,9/1/2020
217,20200825,25862,SO64909,1,34.99,8/25/2020,9/6/2020,9/1/2020
540,20200825,24442,SO64910,1,32.6,8/25/2020,9/6/2020,9/1/2020
228,20200825,24442,SO64910,1,49.99,8/25/2020,9/6/2020,9/1/2020
536,20200825,23890,SO64911,1,29.99,8/25/2020,9/6/2020,9/1/2020
480,20200825,23890,SO64911,1,2.29,8/25/2020,9/6/2020,9/1/2020
478,20200825,14906,SO64912,1,9.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,14906,SO64912,1,4.99,8/25/2020,9/6/2020,9/1/2020
491,20200825,14906,SO64912,1,53.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,21236,SO64913,1,4.99,8/25/2020,9/6/2020,9/1/2020
478,20200825,21236,SO64913,1,9.99,8/25/2020,9/6/2020,9/1/2020
487,20200825,21236,SO64913,1,54.99,8/25/2020,9/6/2020,9/1/2020
484,20200825,21236,SO64913,1,7.95,8/25/2020,9/6/2020,9/1/2020
476,20200825,19871,SO64914,1,69.99,8/25/2020,9/6/2020,9/1/2020
478,20200825,20390,SO64915,1,9.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,20390,SO64915,1,4.99,8/25/2020,9/6/2020,9/1/2020
474,20200825,19663,SO64916,1,69.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,17395,SO64917,1,4.99,8/25/2020,9/6/2020,9/1/2020
225,20200825,16985,SO64918,1,8.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,16985,SO64918,1,4.99,8/25/2020,9/6/2020,9/1/2020
528,20200825,20441,SO64919,1,4.99,8/25/2020,9/6/2020,9/1/2020
222,20200825,20441,SO64919,1,34.99,8/25/2020,9/6/2020,9/1/2020
528,20200825,26074,SO64920,1,4.99,8/25/2020,9/6/2020,9/1/2020
480,20200825,26074,SO64920,1,2.29,8/25/2020,9/6/2020,9/1/2020
528,20200825,16386,SO64921,1,4.99,8/25/2020,9/6/2020,9/1/2020
222,20200825,16386,SO64921,1,34.99,8/25/2020,9/6/2020,9/1/2020
234,20200825,16386,SO64921,1,49.99,8/25/2020,9/6/2020,9/1/2020
537,20200825,13825,SO64922,1,35,8/25/2020,9/6/2020,9/1/2020
480,20200825,13825,SO64922,1,2.29,8/25/2020,9/6/2020,9/1/2020
535,20200825,17835,SO64923,1,24.99,8/25/2020,9/6/2020,9/1/2020
528,20200825,17835,SO64923,1,4.99,8/25/2020,9/6/2020,9/1/2020
214,20200825,17835,SO64923,1,34.99,8/25/2020,9/6/2020,9/1/2020
463,20200825,19372,SO64924,1,24.49,8/25/2020,9/6/2020,9/1/2020
477,20200825,19372,SO64924,1,4.99,8/25/2020,9/6/2020,9/1/2020
539,20200825,19355,SO64925,1,24.99,8/25/2020,9/6/2020,9/1/2020
530,20200825,16564,SO64926,1,4.99,8/25/2020,9/6/2020,9/1/2020
480,20200825,16564,SO64926,1,2.29,8/25/2020,9/6/2020,9/1/2020
537,20200825,13732,SO64927,1,35,8/25/2020,9/6/2020,9/1/2020
537,20200825,12424,SO64928,1,35,8/25/2020,9/6/2020,9/1/2020
528,20200825,12424,SO64928,1,4.99,8/25/2020,9/6/2020,9/1/2020
222,20200825,12424,SO64928,1,34.99,8/25/2020,9/6/2020,9/1/2020
467,20200825,12424,SO64928,1,24.49,8/25/2020,9/6/2020,9/1/2020
361,20200825,15500,SO64929,1,2294.99,8/25/2020,9/6/2020,9/1/2020
485,20200825,15500,SO64929,1,21.98,8/25/2020,9/6/2020,9/1/2020
489,20200825,15500,SO64929,1,53.99,8/25/2020,9/6/2020,9/1/2020
353,20200825,12446,SO64930,1,2319.99,8/25/2020,9/6/2020,9/1/2020
485,20200825,12446,SO64930,1,21.98,8/25/2020,9/6/2020,9/1/2020
463,20200825,12446,SO64930,1,24.49,8/25/2020,9/6/2020,9/1/2020
359,20200825,15195,SO64931,1,2294.99,8/25/2020,9/6/2020,9/1/2020
485,20200825,15195,SO64931,1,21.98,8/25/2020,9/6/2020,9/1/2020
487,20200825,15195,SO64931,1,54.99,8/25/2020,9/6/2020,9/1/2020
569,20200825,28501,SO64932,1,742.35,8/25/2020,9/6/2020,9/1/2020
217,20200825,28501,SO64932,1,34.99,8/25/2020,9/6/2020,9/1/2020
225,20200825,28501,SO64932,1,8.99,8/25/2020,9/6/2020,9/1/2020
567,20200825,27123,SO64933,1,742.35,8/25/2020,9/6/2020,9/1/2020
214,20200825,27123,SO64933,1,34.99,8/25/2020,9/6/2020,9/1/2020
580,20200825,23645,SO64934,1,1700.99,8/25/2020,9/6/2020,9/1/2020
489,20200825,23645,SO64934,1,53.99,8/25/2020,9/6/2020,9/1/2020
581,20200825,15040,SO64935,1,1700.99,8/25/2020,9/6/2020,9/1/2020
217,20200825,15040,SO64935,1,34.99,8/25/2020,9/6/2020,9/1/2020
582,20200825,15035,SO64936,1,1700.99,8/25/2020,9/6/2020,9/1/2020
390,20200825,25222,SO64937,1,1120.49,8/25/2020,9/6/2020,9/1/2020
390,20200825,25235,SO64938,1,1120.49,8/25/2020,9/6/2020,9/1/2020
214,20200825,25235,SO64938,1,34.99,8/25/2020,9/6/2020,9/1/2020
357,20200825,13960,SO64939,1,2319.99,8/25/2020,9/6/2020,9/1/2020
480,20200825,13960,SO64939,1,2.29,8/25/2020,9/6/2020,9/1/2020
567,20200825,26624,SO64940,1,742.35,8/25/2020,9/6/2020,9/1/2020
222,20200825,26624,SO64940,1,34.99,8/25/2020,9/6/2020,9/1/2020
605,20200825,18650,SO64941,1,539.99,8/25/2020,9/6/2020,9/1/2020
538,20200825,18650,SO64941,1,21.49,8/25/2020,9/6/2020,9/1/2020
604,20200825,22892,SO64942,1,539.99,8/25/2020,9/6/2020,9/1/2020
538,20200825,22892,SO64942,1,21.49,8/25/2020,9/6/2020,9/1/2020
604,20200825,22993,SO64943,1,539.99,8/25/2020,9/6/2020,9/1/2020
538,20200825,22993,SO64943,1,21.49,8/25/2020,9/6/2020,9/1/2020
529,20200825,22993,SO64943,1,3.99,8/25/2020,9/6/2020,9/1/2020
581,20200825,21139,SO64944,1,1700.99,8/25/2020,9/6/2020,9/1/2020
214,20200825,21139,SO64944,1,34.99,8/25/2020,9/6/2020,9/1/2020
584,20200825,13685,SO64945,1,539.99,8/25/2020,9/6/2020,9/1/2020
538,20200825,13685,SO64945,1,21.49,8/25/2020,9/6/2020,9/1/2020
529,20200825,13685,SO64945,1,3.99,8/25/2020,9/6/2020,9/1/2020
562,20200825,15695,SO64946,1,2384.07,8/25/2020,9/6/2020,9/1/2020
479,20200825,15695,SO64946,1,8.99,8/25/2020,9/6/2020,9/1/2020
477,20200825,15695,SO64946,1,4.99,8/25/2020,9/6/2020,9/1/2020
484,20200825,15695,SO64946,1,7.95,8/25/2020,9/6/2020,9/1/2020
564,20200825,11976,SO64947,1,2384.07,8/25/2020,9/6/2020,9/1/2020
225,20200825,11976,SO64947,1,8.99,8/25/2020,9/6/2020,9/1/2020
228,20200826,11822,SO64948,1,49.99,8/26/2020,9/7/2020,9/2/2020
217,20200826,11211,SO64949,1,34.99,8/26/2020,9/7/2020,9/2/2020
214,20200826,11330,SO64950,1,34.99,8/26/2020,9/7/2020,9/2/2020
483,20200826,13180,SO64951,1,120,8/26/2020,9/7/2020,9/2/2020
529,20200826,15581,SO64952,1,3.99,8/26/2020,9/7/2020,9/2/2020
539,20200826,15581,SO64952,1,24.99,8/26/2020,9/7/2020,9/2/2020
222,20200826,15581,SO64952,1,34.99,8/26/2020,9/7/2020,9/2/2020
539,20200826,14313,SO64953,1,24.99,8/26/2020,9/7/2020,9/2/2020
529,20200826,14313,SO64953,1,3.99,8/26/2020,9/7/2020,9/2/2020
217,20200826,14313,SO64953,1,34.99,8/26/2020,9/7/2020,9/2/2020
528,20200826,21196,SO64954,1,4.99,8/26/2020,9/7/2020,9/2/2020
536,20200826,21196,SO64954,1,29.99,8/26/2020,9/7/2020,9/2/2020
538,20200826,19624,SO64955,1,21.49,8/26/2020,9/7/2020,9/2/2020
480,20200826,19624,SO64955,1,2.29,8/26/2020,9/7/2020,9/2/2020
477,20200826,28718,SO64956,1,4.99,8/26/2020,9/7/2020,9/2/2020
488,20200826,28718,SO64956,1,53.99,8/26/2020,9/7/2020,9/2/2020
225,20200826,28718,SO64956,1,8.99,8/26/2020,9/7/2020,9/2/2020
477,20200826,22911,SO64957,1,4.99,8/26/2020,9/7/2020,9/2/2020
222,20200826,22911,SO64957,1,34.99,8/26/2020,9/7/2020,9/2/2020
225,20200826,22955,SO64958,1,8.99,8/26/2020,9/7/2020,9/2/2020
477,20200826,22955,SO64958,1,4.99,8/26/2020,9/7/2020,9/2/2020
478,20200826,25017,SO64959,1,9.99,8/26/2020,9/7/2020,9/2/2020
477,20200826,25017,SO64959,1,4.99,8/26/2020,9/7/2020,9/2/2020
540,20200826,16614,SO64960,1,32.6,8/26/2020,9/7/2020,9/2/2020
529,20200826,16614,SO64960,1,3.99,8/26/2020,9/7/2020,9/2/2020
480,20200826,16614,SO64960,1,2.29,8/26/2020,9/7/2020,9/2/2020
228,20200826,17067,SO64961,1,49.99,8/26/2020,9/7/2020,9/2/2020
225,20200826,18221,SO64962,1,8.99,8/26/2020,9/7/2020,9/2/2020
359,20200826,17220,SO64963,1,2294.99,8/26/2020,9/7/2020,9/2/2020
537,20200826,17220,SO64963,1,35,8/26/2020,9/7/2020,9/2/2020
480,20200826,17220,SO64963,1,2.29,8/26/2020,9/7/2020,9/2/2020
484,20200826,17220,SO64963,1,7.95,8/26/2020,9/7/2020,9/2/2020
488,20200826,11689,SO64964,1,53.99,8/26/2020,9/7/2020,9/2/2020
529,20200826,29272,SO64965,1,3.99,8/26/2020,9/7/2020,9/2/2020
217,20200826,29272,SO64965,1,34.99,8/26/2020,9/7/2020,9/2/2020
529,20200826,29273,SO64966,1,3.99,8/26/2020,9/7/2020,9/2/2020
465,20200826,29273,SO64966,1,24.49,8/26/2020,9/7/2020,9/2/2020
217,20200826,29273,SO64966,1,34.99,8/26/2020,9/7/2020,9/2/2020
530,20200826,28280,SO64967,1,4.99,8/26/2020,9/7/2020,9/2/2020
529,20200826,26779,SO64968,1,3.99,8/26/2020,9/7/2020,9/2/2020
538,20200826,26779,SO64968,1,21.49,8/26/2020,9/7/2020,9/2/2020
528,20200826,26459,SO64969,1,4.99,8/26/2020,9/7/2020,9/2/2020
535,20200826,26459,SO64969,1,24.99,8/26/2020,9/7/2020,9/2/2020
222,20200826,26459,SO64969,1,34.99,8/26/2020,9/7/2020,9/2/2020
538,20200826,26448,SO64970,1,21.49,8/26/2020,9/7/2020,9/2/2020
535,20200826,26519,SO64971,1,24.99,8/26/2020,9/7/2020,9/2/2020
528,20200826,26519,SO64971,1,4.99,8/26/2020,9/7/2020,9/2/2020
540,20200826,11833,SO64972,1,32.6,8/26/2020,9/7/2020,9/2/2020
529,20200826,11833,SO64972,1,3.99,8/26/2020,9/7/2020,9/2/2020
231,20200826,11833,SO64972,1,49.99,8/26/2020,9/7/2020,9/2/2020
528,20200826,12928,SO64973,1,4.99,8/26/2020,9/7/2020,9/2/2020
536,20200826,12928,SO64973,1,29.99,8/26/2020,9/7/2020,9/2/2020
482,20200826,12928,SO64973,1,8.99,8/26/2020,9/7/2020,9/2/2020
477,20200826,21718,SO64974,1,4.99,8/26/2020,9/7/2020,9/2/2020
478,20200826,21718,SO64974,1,9.99,8/26/2020,9/7/2020,9/2/2020
484,20200826,21718,SO64974,1,7.95,8/26/2020,9/7/2020,9/2/2020
528,20200826,15874,SO64975,1,4.99,8/26/2020,9/7/2020,9/2/2020
536,20200826,15874,SO64975,1,29.99,8/26/2020,9/7/2020,9/2/2020
214,20200826,15874,SO64975,1,34.99,8/26/2020,9/7/2020,9/2/2020
478,20200826,21578,SO64976,1,9.99,8/26/2020,9/7/2020,9/2/2020
477,20200826,21578,SO64976,1,4.99,8/26/2020,9/7/2020,9/2/2020
480,20200826,21578,SO64976,1,2.29,8/26/2020,9/7/2020,9/2/2020
475,20200826,19806,SO64977,1,69.99,8/26/2020,9/7/2020,9/2/2020
228,20200826,19806,SO64977,1,49.99,8/26/2020,9/7/2020,9/2/2020
476,20200826,15943,SO64978,1,69.99,8/26/2020,9/7/2020,9/2/2020
234,20200826,15943,SO64978,1,49.99,8/26/2020,9/7/2020,9/2/2020
225,20200826,15943,SO64978,1,8.99,8/26/2020,9/7/2020,9/2/2020
528,20200826,22882,SO64979,1,4.99,8/26/2020,9/7/2020,9/2/2020
485,20200826,22882,SO64979,1,21.98,8/26/2020,9/7/2020,9/2/2020
228,20200826,22882,SO64979,1,49.99,8/26/2020,9/7/2020,9/2/2020
465,20200826,22882,SO64979,1,24.49,8/26/2020,9/7/2020,9/2/2020
528,20200826,15415,SO64980,1,4.99,8/26/2020,9/7/2020,9/2/2020
214,20200826,15415,SO64980,1,34.99,8/26/2020,9/7/2020,9/2/2020
